listing_id,date
314213,2016-12-01
314213,2016-12-07
314213,2017-01-02
314213,2017-02-28
314213,2017-03-04
314213,2017-03-15
314213,2017-05-18
314213,2017-05-23
314213,2017-05-29
314213,2017-06-02
314213,2017-06-08
314213,2017-06-11
314213,2017-06-17
314213,2017-07-04
314213,2017-07-11
314213,2017-07-14
314213,2017-08-26
314213,2017-08-29
314213,2017-09-01
314213,2017-09-04
314213,2017-09-10
314213,2017-11-30
314213,2017-12-17
314213,2018-01-28
314213,2018-03-08
314213,2018-05-04
314213,2018-05-14
314213,2018-05-28
314213,2018-06-06
314213,2018-06-15
314213,2018-07-08
314213,2018-07-12
314213,2018-07-26
314213,2018-08-02
314213,2018-08-07
360702,2012-04-09
360702,2012-06-09
360702,2012-07-27
360702,2012-08-04
360702,2012-08-12
360702,2013-07-26
360702,2014-08-03
360702,2015-02-22
360702,2015-07-23
360902,2017-06-01
360902,2017-06-09
360902,2017-06-16
360902,2017-09-22
360902,2017-11-24
360902,2017-11-30
360902,2018-03-13
360902,2018-03-20
360902,2018-03-22
360902,2018-04-04
360902,2018-04-14
360902,2018-04-22
360902,2018-04-26
360902,2018-04-28
360902,2018-04-29
360902,2018-06-14
360902,2018-06-17
360902,2018-07-01
360902,2018-07-09
360902,2018-07-20
360902,2018-07-27
360902,2018-08-13
360902,2018-08-16
376678,2015-06-30
376678,2015-07-20
376678,2015-07-24
376678,2015-08-12
376678,2015-08-16
376678,2015-08-19
376678,2015-08-31
376678,2015-09-05
376678,2015-09-06
376678,2015-09-26
376678,2015-10-05
376678,2015-10-10
376678,2015-10-25
376678,2015-11-14
376678,2015-11-22
376678,2016-01-08
376678,2016-01-29
376678,2016-01-30
376678,2016-02-22
376678,2016-03-06
376678,2016-03-10
376678,2016-05-31
376678,2016-06-09
376678,2016-06-11
376678,2016-06-21
376678,2016-06-25
376678,2016-06-30
376678,2016-07-16
376678,2016-07-20
376678,2016-07-31
376678,2016-08-27
376678,2016-09-08
376678,2016-09-17
376678,2016-09-28
376678,2016-11-01
376678,2016-11-22
376678,2016-11-29
376678,2017-01-11
376678,2017-01-21
376678,2017-01-29
376678,2017-02-08
376678,2017-02-12
376678,2017-02-17
376678,2017-02-26
376678,2017-03-12
376678,2017-03-19
376678,2017-04-02
376678,2017-04-30
376678,2017-05-08
376678,2017-05-18
376678,2017-05-31
376678,2017-06-05
376678,2017-06-12
376678,2017-08-03
376678,2017-08-13
376678,2017-08-21
376678,2017-08-24
376678,2017-09-01
376678,2017-09-10
376678,2017-09-17
